
************************ Statistics from 2018-02-26 08:45:00.011 until 2018-02-26 09:00:00.003 ************************
Operations executed: 1884
Different operation types executed: 35
Operations average time (in millis): 11
The 10 worst operations are:
# Millis:    3096 # On: 2018-02-26 08:46:16.313 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 458f92d7790ec3e2a65e0cd2f1435bc1 # Name: CoreOperationGetLicenseMiscInformation
# Millis:    3026 # On: 2018-02-26 08:46:16.308 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 4c665a6adb069c8fac9319a10fce4abb # Name: CoreOperationGetLicenseMiscInformation
# Millis:    2751 # On: 2018-02-26 08:46:16.321 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 424f9704b600ea6984356055fd8b26de # Name: CoreOperationGetLicenseMiscInformation
# Millis:    1200 # On: 2018-02-26 08:58:16.314 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 45ff5a28a230e92a8bd3d5a1e0a092e1 # Name: CoreOperationGetLicenseMiscInformation
# Millis:    1114 # On: 2018-02-26 08:58:16.308 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 47350b9f9d444c67b493a13386b41d5c # Name: CoreOperationGetLicenseMiscInformation
# Millis:     991 # On: 2018-02-26 08:52:16.308 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 4d07ee96398a47afa7af0daa55c9eb0b # Name: CoreOperationGetLicenseMiscInformation
# Millis:     968 # On: 2018-02-26 08:49:16.310 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 4dab6e0210130699bb99197523d365e3 # Name: CoreOperationGetLicenseMiscInformation
# Millis:     918 # On: 2018-02-26 08:55:16.318 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 492b151ae0ff1f6895f92df9107766c0 # Name: CoreOperationGetLicenseMiscInformation
# Millis:     913 # On: 2018-02-26 08:49:16.304 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
