
************************ Statistics from 2018-02-26 12:15:00.008 until 2018-02-26 12:30:00.005 ************************
Operations executed: 2271
Different operation types executed: 46
Operations average time (in millis): 24
The 10 worst operations are:
# Millis:   15772 # On: 2018-02-26 12:23:42.688 # Class: com.mercury.topaz.cmdb.shared.manage.customer.operation.query.impl.CmdbCustomerQueryGetAllCustomers # CallerApp: UIServer # CustomerID: -2147483648
RequestID: 48a000819a1b84788f2c8d3885118bda # Name: CmdbCustomerQueryGetAllCustomers
# Millis:    8778 # On: 2018-02-26 12:15:53.164 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 42640a91218d01e594fca2d5707aa9f3 # Name: CoreOperationGetLicenseMiscInformation
# Millis:    8267 # On: 2018-02-26 12:29:00.743 # Class: com.mercury.topaz.cmdb.shared.manage.customer.operation.query.impl.CmdbCustomerQueryGetAllCustomerConfigs # CallerApp: UIServer # CustomerID: -2147483648
RequestID: 47982bba9be3612b81933992c63b8204 # Name: CmdbCustomerQueryGetAllCustomerConfigs
# Millis:    1996 # On: 2018-02-26 12:25:58.657 # Class: com.mercury.topaz.cmdb.shared.manage.customer.operation.query.impl.CmdbCustomerQueryGetAllCustomerConfigs # CallerApp: UIServer # CustomerID: -2147483648
RequestID: 427baf85c8bff79f86ec272b3b00d7a0 # Name: CmdbCustomerQueryGetAllCustomerConfigs
# Millis:    1798 # On: 2018-02-26 12:16:16.320 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 402d3d855b92119984b2ce57b84fc00e # Name: CoreOperationGetLicenseMiscInformation
