
************************ Statistics from 2018-02-26 01:15:00.002 until 2018-02-26 01:30:00.004 ************************
Operations executed: 2277
Different operation types executed: 46
Operations average time (in millis): 6
The 10 worst operations are:
# Millis:     944 # On: 2018-02-26 01:28:16.322 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 45184ef42cfb3409b8bc7e4163b1ebe1 # Name: CoreOperationGetLicenseMiscInformation
# Millis:     937 # On: 2018-02-26 01:22:16.313 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 4bdb2b6ef4944065b64d4e9e9a596fa5 # Name: CoreOperationGetLicenseMiscInformation
# Millis:     933 # On: 2018-02-26 01:16:16.313 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 422c08dcaf481080beac4045d073725a # Name: CoreOperationGetLicenseMiscInformation
# Millis:     925 # On: 2018-02-26 01:25:16.304 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 4ef047bff00c10829b3c37f5f0a39a69 # Name: CoreOperationGetLicenseMiscInformation
# Millis:     923 # On: 2018-02-26 01:19:16.304 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 43cef7109b21e81ebd5da4fe5d7e6126 # Name: CoreOperationGetLicenseMiscInformation
# Millis:     837 # On: 2018-02-26 01:22:16.309 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 4bb34f584eb54fbc8d3ad54fe5cb0acf # Name: CoreOperationGetLicenseMiscInformation
# Millis:     830 # On: 2018-02-26 01:19:16.310 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 45956d92bccf6da682e91ba77e6e604d # Name: CoreOperationGetLicenseMiscInformation
