
************************ Statistics from 2018-02-26 03:15:00.002 until 2018-02-26 03:30:00.004 ************************
Operations executed: 2277
Different operation types executed: 46
Operations average time (in millis): 6
The 10 worst operations are:
# Millis:    1005 # On: 2018-02-26 03:16:16.321 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 4fbc088481199b86b0241735443e0c34 # Name: CoreOperationGetLicenseMiscInformation
# Millis:     963 # On: 2018-02-26 03:25:16.317 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 4a65708e3d9ac7f39716ca08a188d947 # Name: CoreOperationGetLicenseMiscInformation
# Millis:     923 # On: 2018-02-26 03:28:16.317 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 4e0c8bf9d9a8f34c8815b440ca642c0f # Name: CoreOperationGetLicenseMiscInformation
# Millis:     917 # On: 2018-02-26 03:19:16.304 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 44a2dd2d481f1f4c9cb807282b3c7241 # Name: CoreOperationGetLicenseMiscInformation
# Millis:     909 # On: 2018-02-26 03:22:16.321 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 4289610d4c4ff10f8d83dc79e1d0d4b8 # Name: CoreOperationGetLicenseMiscInformation
# Millis:     848 # On: 2018-02-26 03:22:16.308 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 432df69be0780453b8e30d1611288d05 # Name: CoreOperationGetLicenseMiscInformation
# Millis:     836 # On: 2018-02-26 03:25:16.304 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 4dfed3814ea42064a42fda83389b2a3d # Name: CoreOperationGetLicenseMiscInformation
# Millis:     836 # On: 2018-02-26 03:19:16.310 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
