
************************ Statistics from 2018-02-26 02:00:00.002 until 2018-02-26 02:15:00.002 ************************
Operations executed: 1891
Different operation types executed: 44
Operations average time (in millis): 8
The 10 worst operations are:
# Millis:     949 # On: 2018-02-26 02:10:16.314 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 492239d336ca1ed08267cf9d6f10e7e1 # Name: CoreOperationGetLicenseMiscInformation
# Millis:     947 # On: 2018-02-26 02:04:16.313 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 42a097c5b8e355a6af4b9b8fa53bd43d # Name: CoreOperationGetLicenseMiscInformation
# Millis:     936 # On: 2018-02-26 02:07:16.310 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 45e85fe6edc4bf7eb27cc4f059a8ab9f # Name: CoreOperationGetLicenseMiscInformation
# Millis:     910 # On: 2018-02-26 02:13:16.310 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 4cbe6397c468aef6a86563d82b953f8e # Name: CoreOperationGetLicenseMiscInformation
# Millis:     876 # On: 2018-02-26 02:01:16.310 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 45481b3d1c24c74c96ce472ffb752f71 # Name: CoreOperationGetLicenseMiscInformation
# Millis:     871 # On: 2018-02-26 02:10:16.309 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 4d0e1eacc56e094dba73ec07fc16bb92 # Name: CoreOperationGetLicenseMiscInformation
# Millis:     808 # On: 2018-02-26 02:07:16.304 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 4f8a1d3317f3704f80f70360e77b384e # Name: CoreOperationGetLicenseMiscInformation
# Millis:     778 # On: 2018-02-26 02:00:00.001 # Class: com.mercury.topaz.cmdb.server.model.aging.periodic.AgingOperation # CallerApp: Periodic task keyAgingTask # CustomerID: 1
RequestID: 4fbcff5bb1834e4e912243f8d2ee55cd # Name: Aging
# Millis:     758 # On: 2018-02-26 02:13:16.318 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 491def2a79010c0fbd0f338de3578e52 # Name: CoreOperationGetLicenseMiscInformation
# Millis:     751 # On: 2018-02-26 02:04:16.320 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 479934059032ecf0b5e3b42dad08a176 # Name: CoreOperationGetLicenseMiscInformation
 *** All operations statistics ***
# Avg (ms):     778 # Max (ms):     778 # Count:     1 # Last called: 2018-02-26 02:00:00.001 # Class: com.mercury.topaz.cmdb.server.model.aging.periodic.AgingOperation # CallerApp: Periodic task keyAgingTask # CustomerID: 1
# Avg (ms):     661 # Max (ms):     949 # Count:    20 # Last called: 2018-02-26 02:13:16.310 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
# Avg (ms):     337 # Max (ms):     337 # Count:     1 # Last called: 2018-02-26 02:00:00.001 # Class: com.mercury.topaz.cmdb.shared.model.operation.query.impl.ModelQueryGetAgingCIsCount # CallerApp: Periodic task keyAgingTask # CustomerID: 1
# Avg (ms):     238 # Max (ms):     238 # Count:     1 # Last called: 2018-02-26 02:00:00.343 # Class: com.mercury.topaz.cmdb.shared.model.operation.query.impl.ModelQueryGetAgingLinksToDeleteChunk # CallerApp: Periodic task keyAgingTask # CustomerID: 1
# Avg (ms):     194 # Max (ms):     194 # Count:     1 # Last called: 2018-02-26 02:00:00.585 # Class: com.mercury.topaz.cmdb.shared.model.operation.query.impl.ModelQueryGetAgingLinksToMarkCandidateForDeletionChunk # CallerApp: Periodic task keyAgingTask # CustomerID: 1
# Avg (ms):      54 # Max (ms):      54 # Count:     1 # Last called: 2018-02-26 02:00:00.001 # Class: com.hp.ucmdb.systemhealth.operations.DumpKpiDashboardOperation # CallerApp: CMDB # CustomerID: 1
# Avg (ms):      54 # Max (ms):      54 # Count:     1 # Last called: 2018-02-26 02:00:00.001 # Class: appilog.framework.shared.scheduler.operation.execute.impl.SchedulerOperationRunExecution # CallerApp: MAM_ # CustomerID: 1
# Avg (ms):      42 # Max (ms):      42 # Count:     1 # Last called: 2018-02-26 02:02:57.768 # Class: com.mercury.topaz.cmdb.server.monitors.operation.command.impl.MonitorsCommandCollectInfo # CallerApp: CMDB # CustomerID: -2147483648
# Avg (ms):      23 # Max (ms):      23 # Count:     1 # Last called: 2018-02-26 02:08:40.001 # Class: com.mercury.topaz.cmdb.shared.tql.operation.query.impl.TqlQueryGetPatterns # CallerApp: Periodic task result_repository_passivate_timer # CustomerID: 1
# Avg (ms):      23 # Max (ms):      23 # Count:     1 # Last called: 2018-02-26 02:08:40.001 # Class: com.mercury.topaz.cmdb.server.tql.operation.command.impl.TqlCommandResultRepositoryPassivation # CallerApp: Periodic task result_repository_passivate_timer # CustomerID: 1
# Avg (ms):      16 # Max (ms):      17 # Count:    20 # Last called: 2018-02-26 02:13:17.225 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationSPGetAllSettings # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
# Avg (ms):      15 # Max (ms):      15 # Count:     1 # Last called: 2018-02-26 02:02:56.875 # Class: com.mercury.topaz.cmdb.shared.manage.quota.operation.update.impl.QuotaUpdateCollectCounts # CallerApp: CMDB # CustomerID: -2147483648
# Avg (ms):      13 # Max (ms):      14 # Count:     2 # Last called: 2018-02-26 02:02:57.768 # Class: com.mercury.topaz.cmdb.shared.tql.operation.query.impl.TqlQueryGetPatterns # CallerApp: CMDB # CustomerID: 1
# Avg (ms):       5 # Max (ms):       5 # Count:     1 # Last called: 2018-02-26 02:00:00.338 # Class: com.mercury.topaz.cmdb.shared.model.operation.query.impl.ModelQueryGetAgingObjectsToDeleteChunk # CallerApp: Periodic task keyAgingTask # CustomerID: 1
# Avg (ms):       4 # Max (ms):       4 # Count:     1 # Last called: 2018-02-26 02:00:00.581 # Class: com.mercury.topaz.cmdb.shared.model.operation.query.impl.ModelQueryGetAgingObjectsToMarkCandidateForDeletionChunk # CallerApp: Periodic task keyAgingTask # CustomerID: 1
# Avg (ms):       2 # Max (ms):       4 # Count:    20 # Last called: 2018-02-26 02:13:17.245 # Class: com.mercury.topaz.cmdb.shared.manage.customer.operation.query.impl.CmdbCustomerQueryGetAllCustomers # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: -2147483648
# Avg (ms):       2 # Max (ms):       5 # Count:    60 # Last called: 2018-02-26 02:14:48.270 # Class: com.mercury.topaz.cmdb.shared.manage.customer.operation.query.impl.CmdbCustomerQueryGetAllCustomers # CallerApp: UIServer # CustomerID: -2147483648
# Avg (ms):       2 # Max (ms):       4 # Count:    60 # Last called: 2018-02-26 02:14:48.273 # Class: com.mercury.topaz.cmdb.shared.manage.customer.operation.query.impl.CmdbCustomerQueryGetAllCustomerConfigs # CallerApp: UIServer # CustomerID: -2147483648
# Avg (ms):       1 # Max (ms):       1 # Count:     1 # Last called: 2018-02-26 02:02:56.875 # Class: com.mercury.topaz.cmdb.server.model.operation.query.topology.memory.ModelMemoryTopologyQueryGetObjectsCount # CallerApp: CMDB # CustomerID: 1
# Avg (ms):       1 # Max (ms):       1 # Count:     1 # Last called: 2018-02-26 02:02:56.875 # Class: com.mercury.topaz.cmdb.server.model.operation.query.topology.separation.ModelTopologyQueryGetCountByTypes # CallerApp: CMDB # CustomerID: 1
# Avg (ms):       1 # Max (ms):       3 # Count:    20 # Last called: 2018-02-26 02:13:17.249 # Class: com.mercury.topaz.cmdb.shared.manage.customer.operation.query.impl.CmdbCustomerQueryGetAllCustomerConfigs # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: -2147483648
# Avg (ms):       1 # Max (ms):       1 # Count:     1 # Last called: 2018-02-26 02:02:56.875 # Class: com.mercury.topaz.cmdb.server.model.operation.query.topology.separation.ModelTopologyQueryGetObjectsCount # CallerApp: CMDB # CustomerID: 1
# Avg (ms):       0 # Max (ms):       1 # Count:    90 # Last called: 2018-02-26 02:14:59.330 # Class: com.mercury.topaz.cmdb.server.tql.operation.command.impl.TqlCommandResultRepositoryRemoveTemporary # CallerApp: Periodic task result_repository_timer # CustomerID: 1
# Avg (ms):       0 # Max (ms):       0 # Count:     1 # Last called: 2018-02-26 02:08:40.042 # Class: com.mercury.topaz.cmdb.server.base.util.cache.operation.CacheUpdateShrink # CallerApp: Periodic task IMPACT_STATE # CustomerID: 1
# Avg (ms):       0 # Max (ms):       0 # Count:     1 # Last called: 2018-02-26 02:00:00.779 # Class: com.mercury.topaz.cmdb.server.enrichment.EnrichmentAgingCleanupOperation # CallerApp: Periodic task keyAgingTask # CustomerID: 1
# Avg (ms):       0 # Max (ms):       0 # Count:     1 # Last called: 2018-02-26 02:02:57.810 # Class: com.mercury.topaz.cmdb.server.tql.operation.query.impl.TqlQueryGetFailedTqls # CallerApp: CMDB # CustomerID: 1
# Avg (ms):       0 # Max (ms):       0 # Count:     3 # Last called: 2018-02-26 02:13:40.069 # Class: com.hp.ucmdb.discovery.framework.probe.operations.AutoDiscoveryOperationClearDownloadResourcesCache # CallerApp: Periodic task Resources Cache Clean # CustomerID: 1
# Avg (ms):       0 # Max (ms):       0 # Count:     4 # Last called: 2018-02-26 02:02:57.810 # Class: com.mercury.topaz.cmdb.server.monitors.operation.update.impl.MonitorsUpdateInfoOperation # CallerApp: CMDB # CustomerID: -2147483648
# Avg (ms):       0 # Max (ms):       0 # Count:     1 # Last called: 2018-02-26 02:08:35.325 # Class: com.hp.ucmdb.tql.tracker.operations.TqlTrackerAddNewTrackersToQueue # CallerApp: Periodic task TQL Tracker task for 1, id name: Default Client # CustomerID: 1
# Avg (ms):       0 # Max (ms):       1 # Count:   306 # Last called: 2018-02-26 02:02:57.810 # Class: com.mercury.topaz.cmdb.shared.tql.operation.query.impl.TqlQueryGetPattern # CallerApp: CMDB # CustomerID: 1
# Avg (ms):       0 # Max (ms):       1 # Count:    60 # Last called: 2018-02-26 02:14:59.313 # Class: com.hp.ucmdb.discovery.framework.probe.operations.AutoDiscoveryOperationUpdateResourceLastUpdateTime # CallerApp: Periodic task update discovery resources last update time # CustomerID: 1
# Avg (ms):       0 # Max (ms):       1 # Count:    20 # Last called: 2018-02-26 02:13:17.251 # Class: com.mercury.topaz.cmdb.shared.manage.customer.operation.query.impl.CmdbCustomerQueryGetAllCustomerStates # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: -2147483648
# Avg (ms):       0 # Max (ms):       1 # Count:   335 # Last called: 2018-02-26 02:02:57.810 # Class: com.hp.ucmdb.authorization.permissions.operation.query.tenants.impl.AuthorizationGetTenantsForGeneralOnResourceOrCIPermittedAction # CallerApp: CMDB # CustomerID: 1
# Avg (ms):       0 # Max (ms):       1 # Count:   335 # Last called: 2018-02-26 02:02:57.810 # Class: com.mercury.topaz.cmdb.server.tql.operation.query.impl.TqlQueryGetResultFromCache # CallerApp: CMDB # CustomerID: 1
# Avg (ms):       0 # Max (ms):       0 # Count:     4 # Last called: 2018-02-26 02:02:57.810 # Class: com.mercury.topaz.cmdb.shared.manage.customer.operation.query.impl.CmdbCustomerQueryGetLoadedCustomerIDs # CallerApp: CMDB # CustomerID: -2147483648
# Avg (ms):       0 # Max (ms):       0 # Count:    20 # Last called: 2018-02-26 02:13:17.224 # Class: com.hp.ucmdb.authorization.model.operation.query.impl.AuthorizationGetUser # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
# Avg (ms):       0 # Max (ms):       1 # Count:    60 # Last called: 2018-02-26 02:14:48.275 # Class: com.mercury.topaz.cmdb.shared.manage.customer.operation.query.impl.CmdbCustomerQueryGetAllCustomerStates # CallerApp: UIServer # CustomerID: -2147483648
# Avg (ms):       0 # Max (ms):       1 # Count:    90 # Last called: 2018-02-26 02:14:59.332 # Class: com.mercury.topaz.cmdb.server.base.dispatcher.command.TimerTickCommand # CallerApp: Periodic task Correlation Actions task # CustomerID: 1
# Avg (ms):       0 # Max (ms):       1 # Count:   335 # Last called: 2018-02-26 02:02:57.810 # Class: com.mercury.topaz.cmdb.server.tql.operation.query.impl.TqlQueryGetResultFromRepository # CallerApp: CMDB # CustomerID: 1
# Avg (ms):       0 # Max (ms):       0 # Count:     3 # Last called: 2018-02-26 02:13:40.054 # Class: com.hp.ucmdb.widgettracker.operations.CmdbWidgetClearNotificationsCache # CallerApp: Periodic task Cmdb-Widget-Tracker: Clean Notifications Cache Task # CustomerID: 1
# Avg (ms):       0 # Max (ms):       0 # Count:     1 # Last called: 2018-02-26 02:08:35.325 # Class: com.hp.ucmdb.tql.tracker.operations.TqlTrackerRunQueue # CallerApp: Periodic task TQL Tracker task for 1, id name: Default Client # CustomerID: 1
# Avg (ms):       0 # Max (ms):       0 # Count:     1 # Last called: 2018-02-26 02:08:35.325 # Class: com.hp.ucmdb.tql.tracker.operations.TqlTrackerScheduleTick # CallerApp: Periodic task TQL Tracker task for 1, id name: Default Client # CustomerID: 1
# Avg (ms):       0 # Max (ms):       0 # Count:     2 # Last called: 2018-02-26 02:00:00.779 # Class: com.mercury.topaz.cmdb.server.model.operation.query.topology.memory.ModelMemoryTopologyQueryGetModelLinksByCmdbLinks # CallerApp: Periodic task keyAgingTask # CustomerID: 1
# Avg (ms):       0 # Max (ms):       0 # Count:     1 # Last called: 2018-02-26 02:02:57.768 # Class: com.mercury.topaz.cmdb.shared.manage.quota.operation.query.impl.QuotaQueryGetQuotaAndCountInfo # CallerApp: CMDB # CustomerID: -2147483648
