
************************ Statistics from 2018-02-26 13:45:00.008 until 2018-02-26 14:00:00.005 ************************
Operations executed: 1884
Different operation types executed: 35
Operations average time (in millis): 24
The 10 worst operations are:
# Millis:    9231 # On: 2018-02-26 13:45:53.164 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 41fce9dd2917106a87dfccdecce2abbc # Name: CoreOperationGetLicenseMiscInformation
# Millis:    6667 # On: 2018-02-26 13:45:09.968 # Class: com.mercury.topaz.cmdb.shared.manage.customer.operation.query.impl.CmdbCustomerQueryGetAllCustomers # CallerApp: UIServer # CustomerID: -2147483648
RequestID: 4201940d2c59310baedf14c77988bf6a # Name: CmdbCustomerQueryGetAllCustomers
# Millis:    5698 # On: 2018-02-26 13:48:53.162 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 461e1c8406845b3c88d71f4a97ab502c # Name: CoreOperationGetLicenseMiscInformation
# Millis:    3267 # On: 2018-02-26 13:56:24.952 # Class: com.mercury.topaz.cmdb.shared.manage.customer.operation.query.impl.CmdbCustomerQueryGetAllCustomerConfigs # CallerApp: UIServer # CustomerID: -2147483648
RequestID: 4ffa86d3e862d79aa70423b230a66ff9 # Name: CmdbCustomerQueryGetAllCustomerConfigs
# Millis:    3207 # On: 2018-02-26 13:54:18.770 # Class: com.mercury.topaz.cmdb.shared.manage.customer.operation.query.impl.CmdbCustomerQueryGetAllCustomers # CallerApp: UIServer # CustomerID: -2147483648
RequestID: 451ce9d26088a7a48fe947e3a372720c # Name: CmdbCustomerQueryGetAllCustomers
