
************************ Statistics from 2018-02-26 00:00:00.003 until 2018-02-26 00:15:00.008 ************************
Operations executed: 2624
Different operation types executed: 43
Operations average time (in millis): 5
The 10 worst operations are:
# Millis:     956 # On: 2018-02-26 00:10:16.314 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 4f846e234fb309a1ba7f2e82809e55c8 # Name: CoreOperationGetLicenseMiscInformation
# Millis:     932 # On: 2018-02-26 00:07:16.310 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 421d07564890844d9ae17b1faa8dddf4 # Name: CoreOperationGetLicenseMiscInformation
# Millis:     930 # On: 2018-02-26 00:13:16.310 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 473d12b63f70edcdb91543a2ff1d36b3 # Name: CoreOperationGetLicenseMiscInformation
# Millis:     915 # On: 2018-02-26 00:04:16.321 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 46e20b0612009f1c83e4647d26187760 # Name: CoreOperationGetLicenseMiscInformation
# Millis:     895 # On: 2018-02-26 00:10:16.321 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 400e02beb14c27138463f45f334d3409 # Name: CoreOperationGetLicenseMiscInformation
# Millis:     869 # On: 2018-02-26 00:01:16.310 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
RequestID: 4b39ff05169eab3c88f906dbeff75c38 # Name: CoreOperationGetLicenseMiscInformation
# Millis:     860 # On: 2018-02-26 00:13:16.304 # Class: appilog.framework.shared.core.operation.query.impl.CoreOperationGetLicenseMiscInformation # CallerApp: UCMDB Browser on hcm-ucmdb-browser-608055954-41pjt: integration user,loggedInUser:{UISysadmin###UCMDB} # CustomerID: 1
